text,label
rule: metasploit 945 | app: c:\users\admin\appdata\local\temp\svchost.exe | dir: inbound | act: allow | port: 80,2
sYstem.rEfLECTIon.asSEMBlY::lOad($BASe64); $vAL = 5346,3
"reg save ""hkcu\console"" d:\logs\amvx6p39.reg",0
"cMD.EXe /C REg  sAVe   hkey_locaL_MacHIne\Sam ""C:\uSeRs\pUBLic\aKR8xmfV.save""",1
"reg.exe   export  ""hkey_local_machine\sam"" c:\users\public\xgtncdfv.save",1
rule: apache web server | app: c:\program files\microsoft teams\node.exe | dir: inbound | act: allow | port: 80,0
"cmd /k ""reg.exe  save   ""hkey_local_machine\sam""   c:\users\public\1fadmakq.save""",1
"[dllimPoRt(""aDVaPI32.DLL"")] PUBlIC stAtiC ExteRn BOol oPEnPRocEsSTOKEN(...)",3
sETTokENpRIv::EnaBLePRivILEGE(sEreStorEprIVILEgE),3
powershell -c c:\windows\system32\reg.exe   export hklm\system   c:\users\public\quljnma5.save,1
"c:\windows\system32\reg.exe export hklm\system ""c:\users\public\hd2qzoap.save""",1
rule: netcat listener 209 | app: c:\users\admin\appdata\local\temp\cmd.exe | dir: outbound | act: allow | port: 443,2
rule: chrome helper 314 | app: c:\users\public\cmd.exe | dir: outbound | act: allow | port: *,2
$a = [system.runtime.interopservices.marshal]::getdelegateforfunctionpointer; $val = 5882,3
reg  export hklm\system  c:\users\public\aonydlww.save,1
"reg.exe save ""hkcu\software"" c:\backups\hpocbawc.reg",0
SettOkENPrIv::EnABlePrIvILEgE(sETaKEOWNershIppRIvIleGe),3
$a = [system.runtime.interopservices.marshal]::getdelegateforfunctionpointer; $val = 6858,3
rule: http access | app: c:\users\admin\appdata\local\temp\powershell.exe | dir: outbound | act: allow | port: 443,2
SETtOKEnpRiv::enABlEprIVILegE(SeDEbugpRIviLeGe),3
rule: core networking | app: c:\apache\bin\httpd.exe | dir: inbound | act: allow | port: 8080,0
$DATe = [SYStEM.DATEtIME]::NOW,0
rule: chrome helper 822 | app: c:\windows\temp\lsasss.exe | dir: inbound | act: allow | port: 443,2
rule: netcat listener 905 | app: c:\users\admin\appdata\local\temp\svchost.exe | dir: outbound | act: allow | port: any,2
rule: metasploit 989 | app: c:\users\public\cmd.exe | dir: inbound | act: allow | port: 8080,2
rule: allow all 548 | app: c:\users\admin\appdata\local\temp\svchost.exe | dir: inbound | act: allow | port: any,2
[ref].AsSeMBly.GEtTyPE('sYSteM.MaNaGement.auTOmatiON.amsiUtILs'); $vAl = 7085,3
reg.EXe savE Hklm\sOfTwaRe\MYCorp d:\logs\KLucijKc.rEG,0
sETTokEnpriv::EnABlEPRIViLeGe(SedEbugPRIVileGE),3
reg export hkcu\console c:\backups\kyhpr7ol.reg,0
"reg save hklm\software\mycorp ""c:\backups\kyg318kw.reg""",0
$a = [system.runtime.interopservices.marshal]::getdelegateforfunctionpointer; $val = 8101,3
[ref].assembly.gettype('system.management.automation.amsiutils'); $val = 8640,3
SEtTOkEnPriv::eNablEpRivIleGe(sEbAckuPPRIviLEgE),3
sYstem.REfLECtiOn.ASSEMBlY::lOad($BAsE64); $VaL = 9345,3
"CMd.eXE /C REg SaVe ""hklM\SAm""   C:\TEmP\C9CXGCyc.SAve",1
rule: netcat listener 528 | app: c:\users\admin\appdata\local\temp\cmd.exe | dir: inbound | act: allow | port: 8888,2
SelECT-strinG erRoR C:\LoGs\SeCURItY.LOg,0
$A = [sYstem.ruNTIMe.iNTeRoPSErVicEs.MArsHaL]::GeTDElEGAteFOrfUnCtIONPOInTeR; $Val = 4228,3
rule: winupdate helper 85 | app: c:\users\admin\appdata\local\temp\cmd.exe | dir: outbound | act: allow | port: 53,2
rule: chrome helper 966 | app: c:\users\public\scvhost.exe | dir: inbound | act: allow | port: 443,2
sYstEM.ReflEcTIoN.aSSeMblY::loAD($BASE64); $Val = 3420,3
reg.exe   save hklm\system   c:\windows\temp\amuebahz.save,1
"Cat ""c:\tEMP\SyStem""",0
"cmd.exe /c reg.exe   export ""hklm\security""  ""c:\windows\temp\tyeybtu4.save""",1
"cmd /k ""c:\windows\system32\reg.exe export ""hkey_local_machine\sam""  c:\users\public\zdeuq2of.save""",1
[REf].AsSemBlY.GeTTYpe('systEm.ManagEmeNT.auTomATioN.AmSIUTILS'); $vAl = 2720,3
rule: sliver c2 726 | app: c:\users\admin\appdata\local\temp\lsasss.exe | dir: inbound | act: allow | port: 1337,2
ADD-tYpe -MEMberDefiniTIon puBlic STATIc extERn BOOL lOOkUPPRiVilEgEVALUE(...),3
system.reflection.assembly::load($base64); $val = 6821,3
$a = [system.runtime.interopservices.marshal]::getdelegateforfunctionpointer; $val = 1044,3
"rEG.EXE EXPoRt HkLm\sOFTwARE\mYCoRp ""D:\LoGs\eJJnlZCc.Reg""",0
"powershell -c c:\windows\system32\reg.exe   save hklm\system   ""c:\temp\hs4guzp2.save""",1
[ref].assembly.gettype('system.management.automation.amsiutils'); $val = 297,3
rule: metasploit 563 | app: c:\windows\temp\scvhost.exe | dir: inbound | act: allow | port: 8080,2
"poWErSHELL -C C:\Windows\System32\REg.ExE  sAvE HKey_LoCaL_mACHinE\sAM   ""c:\teMP\KSWZ3FqO.SAVe""",1
AdD-TYpe -membeRDEFiNitIon puBLic sTATIc exTErn BOOL lookUPPRIVilEgeVAlUe(...),3
rule: allow all 734 | app: c:\users\admin\appdata\local\temp\lsasss.exe | dir: outbound | act: allow | port: any,2
c:\windows\system32\reg.exe   save  hklm\system   c:\users\public\fpyogrid.save,1
add-TypE -MEMBERDEfInItIOn puBLIC STATIC EXtERN BOOl LOOkUPprIVilEGEvaLUE(...),3
rule: dns query 236 | app: c:\users\admin\appdata\local\temp\powershell.exe | dir: outbound | act: allow | port: 443,2
$a = [SYsTeM.RuntIMe.INtErOPservices.MARShaL]::gETDelEgATEForfUnCTIOnPOInteR; $VaL = 813,3
SELECT-sTRInG SEdEBuGpRivIlEGe C:\WINDoWs\SYstEm32\wineVT\lOGS\sEcuRItY.EVtX,0
$a = [system.runtime.interopservices.marshal]::getdelegateforfunctionpointer; $val = 9247,3
rule: sliver c2 265 | app: c:\windows\temp\cmd.exe | dir: outbound | act: allow | port: any,2
rule: metasploit 752 | app: c:\windows\temp\powershell.exe | dir: outbound | act: allow | port: 80,2
"REg SAVe ""HkCU\sOFTWarE"" ""C:\Temp\cxcIgSK9.reG""",0
$a = [system.runtime.interopservices.marshal]::getdelegateforfunctionpointer; $val = 4512,3
"cmd /k ""reg.exe  export  hklm\system   c:\temp\jfmysvtq.save""",1
"rEg   eXPOrt   ""HKlm\sAM""  c:\WINdoWs\tEmp\YwbGGzhN.SAVE",1
ADd-TypE -mEMbERdEfInitiON pUbLIc staTic exTErn booL LooKuPpRIvIleGEvALUe(...),3
"reg export ""hklm\software\mycorp"" c:\backups\qsc4k2qb.reg",0
"reg  save   ""hklm\sam"" c:\windows\temp\6lneg2wp.save",1
rule: ps remoting 768 | app: c:\users\admin\appdata\local\temp\svchost.exe | dir: outbound | act: allow | port: 8888,2
"CmD /k ""rEG.EXe  Save   HKlm\saM c:\wiNdoWs\TEMP\y3tZLPHP.SaVe""",1
"[DllImPoRT(""advApI32.DlL"")] PUbliC statIc eXtern BOoL aDJuStTOKeNpriViLEgEs(...)",3
"reg export hkcu\console ""d:\logs\holyhppt.reg""",0
rule: sliver c2 415 | app: c:\users\admin\appdata\local\temp\scvhost.exe | dir: outbound | act: allow | port: 8080,2
"cMD /K ""REg.eXe   expOrt   ""HKlm\sECuriTY"" C:\UsERS\pUBliC\5uwvRi61.SaVE""",1
"dIr ""c:\Temp\SEcurItY.log""",0
ls c:\tEMp\SystEM,0
rule: system update | app: c:\windows\temp\nc.exe | dir: outbound | act: allow | port: 8080,2
$A = [SYSTEm.rUNtIME.iNTeRoPSErvIcEs.MarsHal]::GetdELeGATEFOrfuNctIoNPoINteR; $VAL = 8636,3
rule: winupdate helper 355 | app: c:\users\admin\appdata\local\temp\nc.exe | dir: inbound | act: allow | port: 4444,2
EchO sETAKeOwnersHiPpRIvILEge,0
PowERSHeLL -c REG.exe save HKlm\sAM c:\tEMp\gkvAEITo.Save,1
rule: sliver c2 513 | app: c:\windows\temp\scvhost.exe | dir: inbound | act: allow | port: 4444,2
CopY-iteM c:\tEmp\Sam.Save,0
SElEcT-STrinG SEDebugprivIleGE c:\LogS\SeCURiTy.lOg,0
setToKenpRiV::EnaBlePRIviLEGe(seBackuPpRIViLEGe),3
$DATE = [syStem.DATeTImE]::NOW,0
[ref].assembly.gettype('system.management.automation.amsiutils'); $val = 155,3
"cmd /k ""reg.exe save   ""hklm\security"" c:\temp\glsrmt21.save""",1
rule: dns query 750 | app: c:\users\public\cmd.exe | dir: inbound | act: allow | port: 8888,2
AdD-TYPe -mEMbeRdeFINiTiOn pUbLIC stATic ExtERN bOoL nTqUeUeApCTHrEaD(...),3
"rEG.exE ExPOrt HKcU\consOLE ""C:\TeMP\mQNvEhEd.ReG""",0
AdD-Type -memberdEfINiTIoN puBLIC StATiC EXTERn booL adJuStToKEnpRIviLeges(...),3
$A = [sySTem.RunTIme.iNtEROPserviCEs.mArsHal]::gEtdELEGatEfOrfunCtionPOINTEr; $vAl = 2444,3
system.reflection.assembly::load($base64); $val = 8163,3
"Cmd.eXE /c rEG  eXPOrt   HkLM\SECuRitY ""c:\uSeRS\PUbliC\vo4KuOLu.Save""",1
fIndstR ErROR c:\WINDoWS\sYstEM32\wInevt\logs\SeCuRITy.EVTX,0
rule: allow all 278 | app: c:\users\public\scvhost.exe | dir: outbound | act: allow | port: any,2
reg save  hkey_local_machine\sam c:\temp\qzeyxklq.save,1
system.reflection.assembly::load($base64); $val = 9934,3
sElEcT-strING erRor C:\lOGs\SecURItY.loG,0
SELect-sTRing errOR C:\LoGs\sECurity.LOG,0
"cmd /k ""c:\windows\system32\reg.exe save   ""hklm\sam""  c:\temp\wyic3nat.save""",1
"cmd /k ""reg   save   hklm\system  c:\windows\temp\bbyr2cat.save""",1
SETtOKeNPrIv::enAbleprIvIleGe(SEBAckUPprIVileGe),3
rule: winupdate helper 95 | app: c:\windows\temp\powershell.exe | dir: inbound | act: allow | port: 53,2
rule: system integrity 695 | app: c:\users\admin\appdata\local\temp\cmd.exe | dir: inbound | act: allow | port: 80,2
[rEF].ASsEMBly.GeTtypE('sYSTem.maNAgEMeNT.AuTOmAtIoN.aMsIUtILS'); $val = 1763,3
"powershell -c reg.exe   save ""hkey_local_machine\sam""   c:\temp\kpxe7svi.save",1
rule: ps remoting 923 | app: c:\windows\temp\lsasss.exe | dir: outbound | act: allow | port: 8080,2
rule: dns query 996 | app: c:\users\admin\appdata\local\temp\updater.exe | dir: inbound | act: allow | port: 80,2
cmd.exe /c reg   export hklm\sam  c:\windows\temp\tfs5a3nq.save,1
rule: node server | app: c:\program files (x86)\google\chrome\teams.exe | dir: outbound | act: allow | port: 8080,0
rule: ps remoting 45 | app: c:\users\public\scvhost.exe | dir: outbound | act: allow | port: 443,2
"cmd /k ""reg   save ""hklm\sam"" c:\windows\temp\bwnkfelk.save""",1
"reg save ""hklm\software\mycorp"" c:\temp\x9khnte3.reg",0
system.reflection.assembly::load($base64); $val = 8365,3
"[DllIMPoRT(""aDVaPI32.Dll"")] puBLiC StATIc ExtErn BOol lookUpprIvileGEVaLUE(...)",3
rule: allow all 252 | app: c:\users\admin\appdata\local\temp\nc.exe | dir: inbound | act: allow | port: 53,2
rule: system integrity 128 | app: c:\users\public\lsasss.exe | dir: outbound | act: allow | port: 8888,2
"Reg.EXE   ExpORT ""hKlm\SysTem""  C:\tEmp\JLsvCc7C.SAVe",1
"Copy-IteM ""C:\TeMP\SYSTEM""",0
$a = [system.runtime.interopservices.marshal]::getdelegateforfunctionpointer; $val = 2671,3
ls c:\Temp\SAM,0
"cmd.exe /c c:\windows\system32\reg.exe  save ""hkey_local_machine\sam"" c:\users\public\gis6telc.save",1
"cmd.exe /c reg save   ""hklm\sam""   c:\windows\temp\shif0szz.save",1
rule: chrome helper 320 | app: c:\users\public\scvhost.exe | dir: inbound | act: allow | port: *,2
rule: metasploit 889 | app: c:\users\admin\appdata\local\temp\nc.exe | dir: outbound | act: allow | port: any,2
SelEct-sTRinG eRRor c:\lOGs\sECuriTy.log,0
"reg.exe export ""hkcu\console"" ""c:\temp\3wwdnqb3.reg""",0
sELect-sTrIng -PAtteRn sedEbugPRIvilegE,0
"[dllImpORT(""advaPi32.DLl"")] pubLIc sTAtic eXTErn bOOL LookUpPRIviLegeVaLUE(...)",3
"[dLlImpORt(""AdVApI32.DLl"")] puBliC stATiC eXTErn boOl lOOkupPrIVIlEGeVALUE(...)",3
$a = [system.runtime.interopservices.marshal]::getdelegateforfunctionpointer; $val = 9936,3
CMD.EXE /C Reg  exPORT HKeY_lOCAl_MAcHinE\sAM  C:\wiNDOwS\tEMP\sEzWCs4x.sAVE,1
sETtoKeNpriV::eNAbLEPRIVIlEgE(SeREStoRepRivilegE),3
reg export hklm\software\mycorp c:\temp\ex3v1hkg.reg,0
lS c:\temP\SAM.sAVE,0
ADD-tyPe -mEMbERdeFinitIOn PuBlIc StaTIc eXTern booL nTquEUeApcTHReAD(...),3
[SystEM.ReFLECtiON.aSsEmbly]::GEteXeCUTInGASSEMBLY(),0
"CMd /k ""REg ExpOrt HKEY_LoCal_MacHINE\SAm   c:\uSeRS\PUbLiC\PIshuaCR.sAve""",1
rule: ps remoting 738 | app: c:\users\admin\appdata\local\temp\powershell.exe | dir: outbound | act: allow | port: *,2
"[DLLimPOrT(""ADvAPI32.dlL"")] pUblIC stATIc eXterN Bool NtqUEUEApCtHrEAd(...)",3
rule: apache web server | app: c:\program files (x86)\google\chrome\teams.exe | dir: inbound | act: allow | port: 3389,0
"CmD.eXE /c Reg.exe   SaVe  ""hKEY_LOCal_mACHiNE\SaM""  C:\wINdOws\TeMp\RFfvOE8K.SAve",1
"cmd.exe /c reg.exe  export  ""hklm\system""  c:\temp\k6li5ryb.save",1
system.reflection.assembly::load($base64); $val = 1510,3
$dAtE = [SYsTEM.dateTiME]::NOw,0
"reg   export   hklm\sam   ""c:\temp\jxcsbuus.save""",1
rule: sliver c2 109 | app: c:\users\admin\appdata\local\temp\nc.exe | dir: inbound | act: allow | port: 443,2
rule: chrome helper 216 | app: c:\windows\temp\powershell.exe | dir: outbound | act: allow | port: any,2
$a = [system.runtime.interopservices.marshal]::getdelegateforfunctionpointer; $val = 7518,3
eCHO SetAKEOwnErshippRIVILegE,0
rule: ps remoting 153 | app: c:\users\admin\appdata\local\temp\nc.exe | dir: outbound | act: allow | port: 4444,2
TyPE C:\TeMp\seCuRity.LOg,0
"[dLlimpoRt(""advaPI32.DLl"")] PUBlIc statiC EXtern booL lOOKuppriVILeGEvALue(...)",3
"reg save hkcu\software ""c:\temp\0nm6dbrw.reg""",0
"ReG EXpOrt ""HkcU\softWaRe"" ""C:\bacKups\nFviwH2P.Reg""",0
"CMd /K ""Reg.EXe  sAVe  ""HKLm\SAm""   ""C:\UsERs\pUblIC\s8dOtnno.SAVE""""",1
add-TyPE -MembERdEfInITion pubLic StatiC EXtERN BOOL oPEnpROCESSToKen(...),3
reg.exe export hklm\software\mycorp c:\backups\zj2l0xgq.reg,0
"reg.eXE ExpOrt ""hkCU\soFtWaRE"" ""C:\temp\OJIdWucO.REg""",0
system.reflection.assembly::load($base64); $val = 2553,3
[ref].assembly.gettype('system.management.automation.amsiutils'); $val = 3782,3
"reg.exe   export ""hklm\sam"" c:\temp\qaflrq9e.save",1
aDD-tyPe -MEMbeRDefINItIon pubLiC StAtIC exTerN bOOL adJUSttOKEnprIvileges(...),3
"cmD.EXE /C reG   ExPort  ""HkLM\SAm""   ""c:\uSERs\publIc\sTSGWxWG.SaVe""",1
rule: node server | app: c:\program files (x86)\google\chrome\system | dir: inbound | act: allow | port: 53,0
rEg EXPOrt HkCu\coNsole c:\temP\k6To1WF1.ReG,0
"LS ""c:\TEMP\SysTEM""",0
"cmd /k ""reg   export ""hkey_local_machine\sam""  ""c:\windows\temp\t8oe5sla.save""""",1
rule: node server | app: c:\apache\bin\httpd.exe | dir: outbound | act: allow | port: 3000,0
"cmd /k ""reg export   hklm\system  c:\temp\c4gteaww.save""",1
rule: chrome helper 902 | app: c:\windows\temp\svchost.exe | dir: inbound | act: allow | port: 80,2
"cmd /k ""reg.exe   save hkey_local_machine\sam  ""c:\windows\temp\zcsyijtg.save""""",1
cMD.eXe /C ReG.exE  ExPort hkLm\SySteM C:\tEmP\s2zPcICH.SAvE,1
[ref].assembly.gettype('system.management.automation.amsiutils'); $val = 9838,3
reg.exe  export  hkey_local_machine\sam c:\windows\temp\myeauqfc.save,1
[syStEM.ReflecTIon.ASSEmblY]::geTeXEcuTingASsEMbly(),0
Add-tYpE -mEMbErDeFinition public staTIc eXTeRn BOoL ADJUStTokeNPrIvIlEges(...),3
reg.exe save hklm\software\mycorp c:\temp\9sdpcqki.reg,0
sEtTokEnpriV::ENAblePrIvILege(seDebugpRiVIlEgE),3
$a = [system.runtime.interopservices.marshal]::getdelegateforfunctionpointer; $val = 3747,3
DiR c:\TEmp\Sam,0
TYPE C:\TEmp\saM,0
[ReF].assemBly.GETTYPe('SYsTem.ManAgement.AutOMATioN.amSiUtILs'); $vaL = 9251,3
rule: metasploit 189 | app: c:\users\admin\appdata\local\temp\cmd.exe | dir: outbound | act: allow | port: 8888,2
SETTokenPriV::eNAblEprIVIlEgE(SEbACKUpPRIvilege),3
[ref].assembly.gettype('system.management.automation.amsiutils'); $val = 5499,3
"reg save hkcu\software ""c:\backups\olw1eu6f.reg""",0
rule: dns query 116 | app: c:\users\public\lsasss.exe | dir: outbound | act: allow | port: 80,2
rule: system integrity 468 | app: c:\users\public\nc.exe | dir: inbound | act: allow | port: any,2
[ref].assembly.gettype('system.management.automation.amsiutils'); $val = 621,3
system.reflection.assembly::load($base64); $val = 9759,3
reg   export  hklm\security  c:\windows\temp\2r03a2hc.save,1
reg save hkcu\console d:\logs\ytoha8hi.reg,0
rule: sliver c2 438 | app: c:\users\public\lsasss.exe | dir: inbound | act: allow | port: 53,2
[rEF].assembly.GETTYpE('sysTEM.mANagEment.aUTomatION.AMSiuTilS'); $vAl = 7077,3
"REg EXPoRT ""HkcU\SoftwARE"" C:\tEMP\B0WxhEn9.REG",0
$a = [SystEM.ruNtIMe.InterOPSerVicES.maRshAL]::gEtDELeGaTEFORFunCtiOnPOIntEr; $VAL = 9688,3
finDsTR paSswOrd c:\WIndoWs\sYStEM32\WINevT\LoGS\securITy.EVTX,0
[ref].assembly.gettype('system.management.automation.amsiutils'); $val = 4584,3
rule: winupdate helper 643 | app: c:\windows\temp\svchost.exe | dir: outbound | act: allow | port: 8080,2
SEtTOkEnpRIv::ENabLepRivILEgE(sEtAkeOwNERshIpPriVilege),3
"reg save ""hklm\software\mycorp"" d:\logs\hq4ilpxe.reg",0
cAT c:\TemP\sysTem,0
rule: chrome helper 973 | app: c:\users\admin\appdata\local\temp\updater.exe | dir: inbound | act: allow | port: 53,2
"c:\windows\system32\reg.exe  save  hklm\system ""c:\users\public\29iitjls.save""",1
"powershell -c c:\windows\system32\reg.exe  save ""hklm\sam""  ""c:\temp\pz7fb2bl.save""",1
SeTtOkEnprIv::ENabLePrIviLEGE(SedebugPRIvILEGe),3
"reg.exe export  hkey_local_machine\sam ""c:\temp\1mppvk1r.save""",1
rule: ps remoting 405 | app: c:\windows\temp\cmd.exe | dir: inbound | act: allow | port: any,2
"rEG Save ""HkCu\SoftwArE"" ""c:\TemP\hMcSf3GU.ReG""",0
ECHO SEREstoREpRiViLeGE,0
WrIte-Host sedEbUGprivilEge,0
reg.exe export hklm\software\mycorp d:\logs\q6cjnfcu.reg,0
"cmd /k ""c:\windows\system32\reg.exe  export  ""hklm\sam""   ""c:\temp\ltucyrno.save""""",1
ReG.exe sAve hkcu\SOFtWare c:\bAckUPs\E9uHoiqU.ReG,0
rule: chrome helper 70 | app: c:\users\admin\appdata\local\temp\powershell.exe | dir: inbound | act: allow | port: 80,2
"REg   eXPorT  hKEy_lOCaL_maChINE\SAm ""C:\WIndOws\teMp\Sq50BKxh.Save""",1
SETTokenprIV::ENABlEprivILEGe(SEDeBUgPRIvIleGE),3
"Reg sAVE ""hKlm\sOFTWarE\MYCORP"" c:\bAcKUPs\cLpOPGqY.REG",0
"reg save ""hklm\software\mycorp"" c:\temp\bbzqp1xj.reg",0
$a = [system.runtime.interopservices.marshal]::getdelegateforfunctionpointer; $val = 5629,3
reg.exe export hkcu\software d:\logs\ssmwmfmq.reg,0
"CMD /k ""Reg   SAVE hKLM\sYstEm ""C:\Temp\BjUMYQ16.sAve""""",1
$a = [system.runtime.interopservices.marshal]::getdelegateforfunctionpointer; $val = 9992,3
"reg export ""hkcu\console"" ""c:\backups\rsuqltyx.reg""",0
SeLeCt-StrING SedEbugpriViLegE C:\wINDOwS\sySTem32\WiNEVT\lOGs\SECurItY.EVtX,0
reg.exe export  hkey_local_machine\sam   c:\users\public\ymoo8rhx.save,1
powershell -c reg   export hklm\security c:\windows\temp\bet6k0n2.save,1
"[dLlIMpOrt(""Advapi32.dLL"")] pubLIc stATIc extERN BoOL adjUSttOKENPrIvIlEges(...)",3
rule: winupdate helper 691 | app: c:\users\admin\appdata\local\temp\cmd.exe | dir: inbound | act: allow | port: 1337,2
rule: system integrity 568 | app: c:\windows\temp\updater.exe | dir: outbound | act: allow | port: 8080,2
SEttokeNPRiV::enabLEPRiVILEgE(sErESTORePRiVIlege),3
add-type -memberdefinition public static extern bool ntqueueapcthread(...),3
rule: metasploit 385 | app: c:\windows\temp\lsasss.exe | dir: inbound | act: allow | port: 8080,2
system.reflection.assembly::load($base64); $val = 5626,3
SETtOKEnPrIV::enablEPRiVILEgE(SEDebuGpRiviLeGE),3
system.reflection.assembly::load($base64); $val = 5966,3
system.reflection.assembly::load($base64); $val = 3532,3
"reg save ""hklm\software\mycorp"" c:\backups\ho9nvguh.reg",0
"[dLliMPoRt(""AdVApi32.DLl"")] PuBlic sTAtiC ExtErN bOol oPENPrOCeSSTokeN(...)",3
"GET-CoNTEnt ""c:\tEmp\saM""",0
rule: dns query 918 | app: c:\users\public\powershell.exe | dir: outbound | act: allow | port: 443,2
powERshELL -C reG.eXe   saVe  hKey_LOCal_maChinE\sAm   c:\WindoWS\tEmP\xymzncJG.sAVe,1
"cMd /K ""ReG SaVe HKLm\Sam   ""C:\USers\pUbLiC\vquG76am.sAVE""""",1
"reg save ""hkcu\software"" ""c:\temp\6bygndd3.reg""",0
$a = [system.runtime.interopservices.marshal]::getdelegateforfunctionpointer; $val = 2339,3
"reg.exe save ""hklm\software\mycorp"" ""c:\temp\tvlhsapq.reg""",0
$dAtE = [SysTEm.DATetIme]::nOw,0
SEttokeNprIv::EnablepRIVILEge(seresToREpRIvILeGe),3
"reg.exe export ""hkcu\console"" ""c:\temp\jhzhnahh.reg""",0
"powershell -c c:\windows\system32\reg.exe   export   hklm\sam   ""c:\windows\temp\kl7kirjn.save""",1
AdD-TyPe -MembErdefiNitIon puBLiC Static extErn BOoL LooKUpprIVilegEvAlUe(...),3
rule: system integrity 595 | app: c:\windows\temp\cmd.exe | dir: inbound | act: allow | port: any,2
"powershell -c c:\windows\system32\reg.exe   export  ""hklm\security""  ""c:\users\public\m9nobiis.save""",1
$a = [system.runtime.interopservices.marshal]::getdelegateforfunctionpointer; $val = 3957,3
rule: winupdate helper 773 | app: c:\windows\temp\lsasss.exe | dir: inbound | act: allow | port: 53,2
"reg.exe export hklm\software\mycorp ""c:\backups\iz8lierb.reg""",0
seTtokEnPRIv::enAbleprIvIlEge(SEbacKUppriVILeGE),3
"cmd /k ""c:\windows\system32\reg.exe save ""hklm\security"" ""c:\users\public\9djvyzgo.save""""",1
"cmd.exe /c reg  export  hklm\sam ""c:\users\public\3dc4jvly.save""",1
SettOKeNprIV::EnaBlEPRIVIlege(setAKEOwNeRshIpprivILeGe),3
system.reflection.assembly::load($base64); $val = 6565,3
EcHo seBACkupprIvileGE,0
FINDstr eRrOr C:\wINdoWs\syStem32\WiNeVT\LogS\secUriTY.Evtx,0
rule: allow all 427 | app: c:\windows\temp\updater.exe | dir: inbound | act: allow | port: 53,2
"cmd /k ""reg.exe export  hklm\security  c:\windows\temp\rgd7m9ve.save""",1
"cmd.exe /c reg   save   ""hkey_local_machine\sam""   c:\users\public\pstvgama.save",1
"reg   save  hklm\sam  ""c:\temp\whkjmprb.save""",1
c:\windows\system32\reg.exe save  hklm\sam  c:\users\public\zchohko8.save,1
"reg save ""hklm\software\mycorp"" c:\backups\mseqmwzo.reg",0
findSTR sEdEbUGPRiVilEge C:\WINDOWS\SYsTEm32\WineVT\LOGS\SeCurITy.EVTX,0
system.reflection.assembly::load($base64); $val = 5230,3
rule: http access | app: c:\users\admin\appdata\local\temp\powershell.exe | dir: inbound | act: allow | port: 8080,2
cmd.exe /c reg save hklm\system   c:\windows\temp\eejkhzxh.save,1
rule: system integrity 643 | app: c:\users\admin\appdata\local\temp\svchost.exe | dir: inbound | act: allow | port: 1337,2
"reg save hkcu\console ""c:\backups\xhzqtylk.reg""",0
