timestamp,input_raw,input_normalized,true_label,predicted_label,confidence,desc
2025-12-04T07:27:37.651225,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:37.661931,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:37.667293,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:37.779854,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:37.790641,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:37.795954,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:37.907902,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:37.918579,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:37.923928,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:38.035867,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:38.046565,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:38.051917,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:38.163834,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:38.174530,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:38.179844,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:38.294388,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:38.305085,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:38.310448,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:38.423173,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:38.433899,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:38.439254,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:38.552952,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:38.563666,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:38.569018,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:38.680886,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:38.691633,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:38.696972,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:38.810065,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:38.820757,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:38.826082,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:38.938068,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:38.948790,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:38.954125,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:39.066384,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:39.077075,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:39.082425,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:39.194492,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:39.205235,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:39.210582,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:39.322843,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:39.333731,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:39.339100,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:39.452538,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:39.463282,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:39.468642,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:39.581292,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:39.592492,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:39.597887,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:39.711144,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:39.721853,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:39.727186,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:39.839905,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:39.850622,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:39.855961,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:39.968431,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:39.979104,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:39.984558,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:40.096331,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:40.107007,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:40.112354,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:40.224732,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:40.235526,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:40.240882,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:40.352874,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:40.363571,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:40.368942,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:40.480773,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:40.491470,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:40.496829,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:40.608680,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:40.619342,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:40.624694,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:40.736379,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:40.747240,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:40.752591,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:40.864217,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:40.874976,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:40.880343,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:40.992497,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:41.003165,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:41.008507,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:41.120218,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:41.130895,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:41.136235,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:41.248156,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:41.258815,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:41.264154,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:41.375851,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:41.386520,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:41.391866,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:41.503764,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:41.514451,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:41.519794,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:41.631865,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:41.642543,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:41.647865,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:41.760031,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:41.770719,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:41.776042,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:41.887952,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:41.898628,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:41.903946,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:42.015846,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:42.026486,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:42.031803,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:42.144572,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:42.155209,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:42.160559,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:42.272730,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:42.283376,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:42.288706,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
2025-12-04T07:27:42.401147,select-string -path c:\logs\security.log -pattern 'failed logon',select-string -path c:\logs\security.log -pattern 'failed logon',Benign,T1562,0.6467725038528442,Searching Logs (Safe Pattern)
2025-12-04T07:27:42.411871,reg export hklm\system c:\users\public\system.reg /y,reg export hklm\system c:\users\public\system.reg /y,T1003.002,Benign,0.9783726334571838,Exporting SYSTEM Hive (Malicious)
2025-12-04T07:27:42.417232,"powershell -nop -c ""reg save hklm\security security.hive""","powershell -nop -c ""reg save hklm\security security.hive""",T1003.002,Benign,0.507283091545105,PowerShell Wrapped Security Dump
